time,open,close,low,high,volume,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD_12_26,MACD_signal_9,MACD_histogram,BB_upper_20,BB_middle_20,BB_lower_20,close_lag_1,close_lag_3,close_lag_7,volatility_10,target_classification,target_regression
2022-07-19 07:00:00,40.5,40.11,39.99,40.56,812100,40.839,41.528000000000006,42.6674,40.960704313314345,41.73920884190522,30.90614886731386,-0.7785045285908723,-0.6984474916910726,-0.0800570368997997,43.36480042178509,41.528000000000006,39.69119957821492,40.5,40.73,41.63,0.7040115213704886,1,40.78
2022-07-20 07:00:00,40.28,40.78,40.28,40.78,544900,40.822,41.429500000000004,42.583,40.93290364972752,41.66815633509742,39.93808049535603,-0.7352526853699004,-0.7058085304268382,-0.029444154943062184,43.20048812739237,41.429500000000004,39.65851187260764,40.11,40.67,40.5,0.7030852643094273,0,40.78
2022-07-21 07:00:00,40.78,40.78,40.56,41.01,1164600,40.653,41.333999999999996,42.53240000000001,40.90938001130791,41.60236697694205,42.92845257903492,-0.692986965634141,-0.7032442174682988,0.010257251834157821,43.022878793443674,41.333999999999996,39.64512120655632,40.78,40.5,40.44,0.401277127847462,0,40.78
2022-07-22 07:00:00,40.56,40.78,40.5,40.89,1009600,40.568,41.2635,42.5268,40.88947539418362,41.54145090457597,42.4496644295302,-0.6519755103923472,-0.6929904760531086,0.04101496566076135,42.9193194028134,41.2635,39.6076805971866,40.78,40.11,40.39,0.22074620922921212,1,41.01
2022-07-25 07:00:00,40.73,41.01,40.5,41.18,962700,40.619,41.2075,42.5122,40.90801764123229,41.50208417090367,44.95114006514653,-0.5940665296713803,-0.673205686776763,0.07913915710538266,42.81498086670997,41.2075,39.60001913329003,40.78,40.78,40.73,0.2589058172818804,1,41.57
2022-07-26 07:00:00,41.18,41.57,41.18,41.85,1119800,40.732,41.14,42.4886,41.009861081042715,41.50711497305896,55.149501661129555,-0.49725389201624637,-0.6380153278246596,0.14076143580841327,42.54537314767543,41.14,39.734626852324574,41.01,40.78,40.67,0.38700559858160416,1,42.19
2022-07-27 07:00:00,41.63,42.19,41.46,42.19,1259900,40.912,41.126000000000005,42.4842,41.191420914728454,41.55769904912867,47.26562499999998,-0.3662781344002184,-0.5836678891397714,0.21738975473955302,42.4802354611393,41.126000000000005,39.77176453886071,41.57,40.78,40.5,0.580494042461677,1,42.36
2022-07-28 07:00:00,42.41,42.36,42.08,42.53,1164800,41.075,41.14,42.476400000000005,41.37120231246254,41.61712874919321,58.2022471910112,-0.24592643673067016,-0.5161195986579512,0.27019316192728104,42.5407516779053,41.14,39.7392483220947,42.19,41.01,40.11,0.7326246575764772,0,42.02
2022-07-29 07:00:00,42.41,42.02,42.02,42.47,1176000,41.209999999999994,41.1595,42.4696,41.47101734131446,41.64697106406779,70.76502732240448,-0.17595372275333432,-0.4480864234770278,0.2721327007236935,42.59928763053765,41.1595,39.71971236946235,42.36,41.57,40.78,0.772974054473401,1,43.31
2022-08-01 07:00:00,42.02,43.31,41.85,43.31,1577300,41.491,41.241,42.4988,41.753937750343,41.77015839265537,79.34560327198378,-0.016220642312369193,-0.3617132672440961,0.3454926249317269,42.961928757813695,41.241,39.520071242186305,42.02,42.19,40.78,0.9714645301468751,1,44.38
2022-08-02 07:00:00,43.31,44.38,42.75,44.55,1777800,41.918,41.378499999999995,42.5358,42.15794732721331,41.963479993199414,83.75634517766505,0.19446733401389338,-0.2504771469924982,0.44494448100639156,43.59762524254527,41.378499999999995,39.15937475745472,43.31,42.36,40.78,1.2069042123457552,1,44.72
2022-08-03 07:00:00,44.04,44.72,43.88,44.72,1005700,42.312,41.567,42.56399999999999,42.55210927687279,42.16766666036983,83.75634517766505,0.38444261650295886,-0.12349319429340673,0.5079358107963656,44.22912499212197,41.567,38.90487500787803,44.38,42.02,41.01,1.4186597744193992,1,46.41
2022-08-04 07:00:00,44.72,46.41,44.66,46.41,2261100,42.875,41.763999999999996,42.629400000000004,43.145630926584666,42.48191357441651,88.0636604774536,0.6637173521681561,0.03394891499890588,0.6297684371692502,45.183014323948406,41.763999999999996,38.344985676051586,44.72,43.31,41.57,1.8070925082389868,0,46.13
2022-08-05 07:00:00,46.13,46.13,45.62,46.35,1395800,43.410000000000004,41.989,42.6812,43.60476463018703,42.75214219853381,86.79738562091512,0.8526224316532165,0.19768361832976808,0.6549388133234484,45.92419557462168,41.989,38.05380442537832,46.41,44.38,42.19,1.9071211579528067,0,46.13
