time,open,close,low,high,volume
2021-01-06 07:00:00,48.88,48.97,48.4,49.11,1283000
2021-01-07 07:00:00,49.06,48.93,48.44,49.33,862300
2021-01-08 07:00:00,48.93,49.68,48.93,50.08,1348700
2021-01-11 07:00:00,50.13,50.57,50.13,50.93,1536700
2021-01-12 07:00:00,51.55,50.84,50.53,51.55,981100
2021-01-13 07:00:00,50.84,49.37,49.37,50.93,1237900
2021-01-14 07:00:00,49.55,49.06,48.88,49.9,1439100
2021-01-15 07:00:00,49.5,49.42,48.79,49.86,1238000
2021-01-18 07:00:00,49.77,49.02,48.93,49.82,826900
2021-01-19 07:00:00,49.02,45.64,45.6,49.02,1367600
2021-01-20 07:00:00,45.77,45.91,45.55,46.66,1875500
2021-01-21 07:00:00,46.66,46.71,45.77,46.75,1564600
2021-01-22 07:00:00,46.71,46.66,46.66,47.33,1094200
2021-01-25 07:00:00,46.66,46.57,46.26,47.02,827300
2021-01-26 07:00:00,46.57,45.11,44.26,46.66,1028600
2021-01-27 07:00:00,45.11,44.44,44.22,45.77,1488900
2021-01-28 07:00:00,41.91,41.33,41.33,42.66,1742900
2021-01-29 07:00:00,41.11,44.17,41.11,44.22,1692900
2021-02-01 07:00:00,44.17,44.0,43.91,45.77,1340000
2021-02-02 07:00:00,44.0,47.06,44.0,47.06,1771200
2021-02-03 07:00:00,46.66,47.77,46.66,48.0,1698900
2021-02-04 07:00:00,47.73,46.66,45.33,47.77,1022400
2021-02-05 07:00:00,46.66,47.77,46.66,47.77,922900
2021-02-08 07:00:00,47.91,44.88,44.88,47.91,3422500
2021-02-09 07:00:00,46.22,47.2,45.11,47.33,1758000
2021-02-17 07:00:00,47.24,48.0,47.2,48.0,1253600
2021-02-18 07:00:00,47.77,48.88,47.15,48.88,1434400
2021-02-19 07:00:00,47.82,48.44,47.55,48.66,1433200
2021-02-22 07:00:00,48.53,48.75,47.11,49.19,1481000
2021-02-23 07:00:00,48.08,48.88,47.77,49.64,1393900
2021-02-24 07:00:00,49.5,48.08,47.11,49.5,950100
2021-02-25 07:00:00,48.66,48.4,47.15,48.84,1013500
2021-02-26 07:00:00,47.2,48.44,47.2,48.84,926800
2021-03-01 07:00:00,48.84,48.22,47.86,48.84,777700
2021-03-02 07:00:00,48.22,48.08,47.2,48.48,926300
2021-03-03 07:00:00,47.37,47.51,47.33,48.08,1075300
2021-03-04 07:00:00,47.82,47.51,47.37,47.95,1671400
2021-03-05 07:00:00,47.51,47.24,47.02,47.77,1294800
2021-03-08 07:00:00,47.33,47.11,46.66,47.55,1390100
2021-03-09 07:00:00,46.66,46.35,44.44,47.24,1587600
2021-03-10 07:00:00,46.44,47.11,45.37,47.11,576300
2021-03-11 07:00:00,47.11,47.06,46.93,48.0,1108700
2021-03-12 07:00:00,47.06,47.06,46.66,47.33,1122300
2021-03-15 07:00:00,47.06,47.11,46.84,47.2,2632400
2021-03-16 07:00:00,47.11,46.84,46.62,47.11,1360600
2021-03-17 07:00:00,46.31,46.53,46.22,46.8,1260400
2021-03-18 07:00:00,46.88,47.37,46.75,47.37,1473900
2021-03-19 07:00:00,46.93,48.17,46.93,48.17,1625700
2021-03-22 07:00:00,48.17,47.68,46.44,48.17,973900
2021-03-23 07:00:00,47.11,47.33,46.71,47.55,1034700
2021-03-24 07:00:00,46.88,47.95,46.13,48.0,1104100
2021-03-25 07:00:00,47.68,49.06,47.6,49.95,4322000
2021-03-26 07:00:00,48.88,49.95,48.88,50.44,2927800
2021-03-29 07:00:00,49.99,50.13,49.9,50.44,3140900
2021-03-30 07:00:00,50.13,51.99,49.77,52.7,5179600
2021-03-31 07:00:00,52.22,52.39,51.99,53.1,2823600
2021-04-01 07:00:00,52.66,54.66,51.99,55.28,2230900
2021-04-02 07:00:00,55.06,54.66,53.99,55.06,2255500
2021-04-05 07:00:00,55.99,55.24,54.75,56.08,2249000
2021-04-06 07:00:00,55.24,56.44,55.1,57.55,1979400
2021-04-07 07:00:00,56.44,56.75,55.86,56.88,1698500
2021-04-08 07:00:00,57.06,55.73,55.1,57.06,1509200
2021-04-09 07:00:00,55.46,55.5,54.7,55.73,1755500
2021-04-12 07:00:00,55.5,58.66,54.84,59.02,3481900
2021-04-13 07:00:00,61.77,62.53,60.44,62.75,5053200
2021-04-14 07:00:00,62.22,62.22,61.37,63.02,4102600
2021-04-15 07:00:00,62.17,62.62,62.17,64.44,3419000
2021-04-16 07:00:00,62.62,63.55,62.22,64.04,2988000
2021-04-19 07:00:00,63.15,63.99,62.7,64.08,2820300
2021-04-20 07:00:00,63.99,63.59,63.55,64.84,3108200
2021-04-22 07:00:00,63.1,61.68,61.1,63.5,3319500
2021-04-23 07:00:00,61.68,61.46,59.1,61.99,4410000
2021-04-26 07:00:00,61.77,58.44,58.22,61.99,2434500
2021-04-27 07:00:00,58.44,58.7,58.44,59.1,1631700
2021-04-28 07:00:00,58.7,58.44,57.68,59.19,1613300
2021-04-29 07:00:00,58.44,58.22,58.08,59.1,2181100
2021-05-04 07:00:00,58.04,59.37,56.39,59.95,1732600
2021-05-05 07:00:00,59.37,59.42,59.37,60.35,1268600
2021-05-06 07:00:00,59.42,58.88,58.22,59.55,1064200
2021-05-07 07:00:00,58.66,58.66,57.1,58.66,1769100
2021-05-10 07:00:00,58.66,58.88,57.37,58.88,1099300
2021-05-11 07:00:00,58.88,58.22,57.99,59.28,1164200
2021-05-12 07:00:00,57.77,57.68,56.88,58.66,1390400
2021-05-13 07:00:00,56.88,56.22,56.22,57.77,1723500
2021-05-14 07:00:00,56.22,55.68,54.75,56.44,2609800
2021-05-17 07:00:00,55.99,55.1,55.1,57.77,2417900
2021-05-18 07:00:00,55.1,53.77,53.77,55.99,2452700
2021-05-19 07:00:00,53.33,53.37,52.48,53.77,2178400
2021-05-20 07:00:00,53.37,54.62,53.33,54.75,2084900
2021-05-21 07:00:00,54.66,54.44,53.55,54.66,1622400
2021-05-24 07:00:00,54.44,54.26,53.77,54.93,1985800
2021-05-25 07:00:00,54.39,54.35,53.86,54.39,1514900
2021-05-26 07:00:00,54.22,54.08,53.55,54.3,1677500
2021-05-27 07:00:00,53.73,53.46,52.88,53.77,2081300
2021-05-28 07:00:00,53.37,53.24,52.88,54.66,1847400
2021-05-31 07:00:00,53.24,52.22,51.55,53.33,1846800
2021-06-01 07:00:00,51.64,53.33,51.55,53.77,2155400
2021-06-02 07:00:00,53.42,52.22,51.99,54.17,3130600
2021-06-03 07:00:00,52.44,52.66,51.99,52.79,2488900
2021-06-04 07:00:00,52.66,53.77,52.66,53.77,3689200
2021-06-07 07:00:00,54.57,54.66,54.22,56.22,3681800
2021-06-08 07:00:00,55.5,53.24,52.88,55.86,2699600
2021-06-09 07:00:00,53.33,52.79,51.99,53.77,1813300
2021-06-10 07:00:00,52.66,51.77,51.77,52.97,2929000
2021-06-11 07:00:00,51.99,52.44,51.68,52.44,1729000
2021-06-14 07:00:00,52.53,53.33,52.48,53.55,1933100
2021-06-15 07:00:00,53.33,54.08,53.1,54.22,1348000
2021-06-16 07:00:00,54.08,52.93,52.88,54.08,1180600
2021-06-17 07:00:00,52.44,51.99,51.99,52.84,2848500
2021-06-18 07:00:00,52.44,52.17,51.99,52.57,1788400
2021-06-21 07:00:00,52.22,52.17,52.13,52.84,1497200
2021-06-22 07:00:00,52.44,52.22,52.04,52.75,2161600
2021-06-23 07:00:00,52.44,51.95,51.77,52.48,1281200
2021-06-24 07:00:00,52.39,52.22,51.9,52.53,1374300
2021-06-25 07:00:00,52.08,52.22,51.86,52.44,1763300
2021-06-28 07:00:00,52.22,51.86,51.86,52.26,1711000
2021-06-29 07:00:00,51.95,52.44,51.95,53.02,2339900
2021-06-30 07:00:00,52.44,52.88,52.44,53.99,2685900
2021-07-01 07:00:00,53.19,52.7,52.66,53.28,2194700
2021-07-02 07:00:00,52.48,52.22,52.22,52.84,1789100
2021-07-05 07:00:00,52.22,51.1,51.06,52.22,2765200
2021-07-06 07:00:00,51.1,49.77,49.77,51.55,2639000
2021-07-07 07:00:00,49.77,50.66,48.88,50.66,2507000
2021-07-08 07:00:00,50.22,49.33,49.11,50.22,1480900
2021-07-09 07:00:00,49.24,48.26,47.77,49.33,1787900
2021-07-12 07:00:00,48.22,46.22,45.2,48.88,2863900
2021-07-13 07:00:00,46.26,45.77,44.0,46.71,2355200
2021-07-14 07:00:00,45.77,45.77,45.33,47.28,2585100
2021-07-15 07:00:00,45.77,45.33,44.97,46.08,2584200
2021-07-16 07:00:00,45.37,47.02,45.37,47.15,2158200
2021-07-19 07:00:00,45.82,45.73,44.66,46.66,1851300
2021-07-20 07:00:00,45.6,45.77,44.44,45.91,2130300
2021-07-21 07:00:00,45.82,46.22,45.33,47.33,2765100
2021-07-22 07:00:00,46.22,47.2,46.08,47.46,2242200
2021-07-23 07:00:00,47.2,46.22,46.22,48.35,3088800
2021-07-26 07:00:00,46.57,46.31,45.82,46.84,1940200
2021-07-27 07:00:00,46.66,46.35,46.35,47.02,1442800
2021-07-28 07:00:00,46.35,46.75,46.22,46.88,1192400
2021-07-29 07:00:00,46.88,46.71,46.44,46.93,1076500
2021-07-30 07:00:00,47.55,47.64,47.11,47.68,2339200
2021-08-02 07:00:00,47.77,47.77,47.51,48.71,1682400
2021-08-03 07:00:00,48.62,50.88,48.44,51.1,7293100
2021-08-04 07:00:00,51.33,50.66,50.66,51.73,2882400
2021-08-05 07:00:00,50.53,50.66,50.17,51.1,2049200
2021-08-06 07:00:00,51.1,50.35,50.35,51.5,3021900
2021-08-09 07:00:00,50.3,50.26,49.59,50.53,3219800
2021-08-10 07:00:00,51.1,50.22,50.22,51.1,2830600
2021-08-11 07:00:00,50.22,49.33,49.33,50.66,2382000
2021-08-12 07:00:00,49.33,49.37,49.11,50.17,1833400
2021-08-13 07:00:00,49.55,49.28,49.11,49.86,2119300
2021-08-16 07:00:00,49.77,49.15,49.15,50.08,3085800
2021-08-17 07:00:00,50.0,49.45,49.45,51.7,4887500
2021-08-18 07:00:00,49.5,48.95,48.95,50.1,2297700
2021-08-19 07:00:00,48.95,52.0,48.35,52.0,3521100
2021-08-20 07:00:00,50.0,48.85,48.6,51.0,4953900
2021-08-23 07:00:00,48.75,48.1,47.9,48.85,2161000
